date,home_team,away_team,home_score,away_score,neutral,home_form,away_form,form_diff,elo_home,elo_away,elo_diff
1990-06-20,Brazil,Scotland,1.0,0.0,1,10,7,3,1840.7277184246998,1506.6816524525866,334.0460659721132
1990-06-20,Sweden,Costa Rica,1.0,2.0,1,7,3,4,1513.677367068818,1488.1093926143099,25.567974454508203
1990-06-21,South Korea,Uruguay,0.0,1.0,1,5,5,0,1493.587948956194,1731.8311292732299,-238.24318031703592
1990-06-21,Belgium,Spain,1.0,2.0,1,11,10,1,1740.3063962544327,1836.981916928942,-96.67552067450924
1990-06-21,England,Egypt,1.0,0.0,1,6,6,0,1834.5183099132753,1478.9644031659607,355.5539067473146
1990-06-21,Republic of Ireland,Netherlands,1.0,1.0,1,7,5,2,1533.8163348073085,1720.5944593520223,-186.77812454471382
1990-06-23,Czechoslovakia,Costa Rica,4.0,1.0,1,6,6,0,1503.463413328761,1498.8439724973982,4.619440831362681
1990-06-23,Cameroon,Colombia,2.0,1.0,1,9,5,4,1490.3521373821584,1512.2783880211484,-21.92625063899004
1990-06-24,West Germany,Netherlands,2.0,1.0,1,7,6,1,1518.0563222536332,1715.6828391730203,-197.6265169193871
1990-06-24,Brazil,Argentina,0.0,1.0,1,13,10,3,1843.2784361661152,1791.4788306501637,51.7996055159515
1990-06-24,Germany,Netherlands,2.0,1.0,1,13,6,7,1841.2320504795525,1700.537955581875,140.6940948976776
1990-06-25,Italy,Uruguay,2.0,0.0,0,13,7,6,1765.5813282124393,1735.8788816144493,29.702446597990047
1990-06-25,Republic of Ireland,Romania,0.0,0.0,1,7,8,-1,1538.7279549863106,1541.1372744516905,-2.4093194653798946
1990-06-26,Spain,Yugoslavia,1.0,2.0,1,10,6,4,1844.2690286590641,1501.4067049660139,342.86232369305026
1990-06-26,England,Belgium,1.0,0.0,1,6,10,-4,1836.8059684893087,1733.0192845243105,103.78668396499825
1990-06-30,Yugoslavia,Argentina,0.0,0.0,1,9,10,-1,1518.9668091661367,1802.9587937204649,-283.99198455432816
1990-06-30,Italy,Republic of Ireland,1.0,0.0,0,13,7,6,1774.7284997349568,1538.7972996633218,235.93120007163498
1990-06-30,Republic of Ireland,Italy,0.0,1.0,1,4,15,-11,1534.7064090444298,1778.8193903538488,-244.11298130941896
1990-06-30,Argentina,Yugoslavia,0.0,0.0,1,11,10,1,1796.222300407677,1525.7033024789246,270.51899792875247
1990-07-01,Germany,Czechoslovakia,1.0,0.0,1,13,9,4,1847.3902852514734,1513.3304629679844,334.059822283489
1990-07-01,Cameroon,England,2.0,3.0,1,9,9,0,1500.982389121436,1843.9045413478177,-342.92215222638174
1990-07-01,Czechoslovakia,West Germany,0.0,1.0,1,9,10,-1,1510.7799214464326,1533.2012058447785,-22.42128439834596
1990-07-03,Argentina,Italy,1.0,1.0,1,9,15,-6,1789.7031828012184,1782.7591489782665,6.944033822951951
1990-07-03,Italy,Argentina,1.0,1.0,0,13,7,6,1782.958987729246,1789.5033440502389,-6.544356320992847
1990-07-04,West Germany,England,1.0,1.0,1,13,11,2,1542.5567637688316,1846.3436994543138,-303.78693568548215
1990-07-04,Germany,England,1.0,1.0,1,13,11,2,1849.9408267730253,1839.3078278917546,10.632998881270623
1990-07-06,Malawi,Tanzania,2.0,0.0,0,2,5,-3,1499.71225631668,1499.993130797164,-0.2808744804840444
1990-07-07,Italy,England,2.0,1.0,0,11,11,0,1783.147327171759,1839.613774688169,-56.4664475164102
1990-07-08,West Germany,Argentina,1.0,0.0,1,11,7,4,1549.5926353313907,1789.315004607726,-239.72236927633526
1990-07-08,Germany,Argentina,1.0,0.0,1,11,4,7,1849.6348799766108,1773.3353359427556,76.29954403385523
1990-07-09,Malawi,Tanzania,1.0,1.0,0,5,5,0,1509.720340532316,1489.985046581528,19.73529395078799
1990-07-09,Barbados,Grenada,1.0,1.0,0,10,5,5,1516.7185471369355,1509.7127324054748,7.0058147314607595
1990-07-10,Barbados,Grenada,4.0,0.0,0,8,6,2,1516.5169309049365,1509.9143486374737,6.602582267462822
1990-07-11,Malawi,Tanzania,0.0,0.0,0,6,5,1,1509.1529232474059,1490.552463866438,18.600459380967777
1990-07-23,Barbados,Martinique,2.0,2.0,1,8,7,1,1526.3269161847356,1508.5950052847,17.7319109000357
1990-07-27,China PR,North Korea,2.0,0.0,0,0,0,0,1500.0,1500.0,0.0
1990-07-27,Trinidad and Tobago,Jamaica,0.0,0.0,0,0,13,-13,1500.0,1529.3732176501126,-29.373217650112565
1990-07-27,Japan,South Korea,0.0,2.0,1,0,2,-2,1650.0,1489.5401966149745,160.45980338502545
1990-07-29,South Korea,North Korea,1.0,0.0,1,4,0,4,1503.8560269345394,1490.0,13.856026934539386
1990-07-29,China PR,Japan,1.0,0.0,0,3,0,3,1510.0,1635.6841696804352,-125.68416968043516
1990-07-29,Togo,Mali,0.0,0.0,0,1,0,1,1499.7205315838,1490.0,9.720531583800039
1990-07-31,Japan,North Korea,0.0,1.0,1,0,0,0,1622.2166407288773,1480.3985972151427,141.81804351373466
1990-07-31,China PR,South Korea,0.0,1.0,0,6,6,0,1523.4675289515578,1513.4574297193967,10.01009923216111
1990-08-03,China PR,South Korea,1.0,1.0,0,6,9,-3,1513.179494829885,1523.7454638410695,-10.565969011184507
1990-08-04,Malawi,DR Congo,1.0,0.0,0,7,0,7,1508.618069883414,1500.0,8.61806988341391
1990-08-06,Malawi,DR Congo,1.0,0.0,0,9,0,9,1518.370072753176,1490.247997130238,28.122075622937928
1990-08-08,Malawi,DR Congo,0.0,0.0,0,11,0,11,1527.5624173885014,1481.0556524949125,46.50676489358898
1990-08-08,Faroe Islands,Iceland,2.0,3.0,0,0,9,-9,1500.0,1521.5987442832645,-21.598744283264523
1990-08-09,Tunisia,Morocco,0.0,0.0,0,1,3,-2,1507.6795114949882,1510.0,-2.320488505011781
1990-08-11,Réunion,Congo,2.0,1.0,0,0,0,0,1500.0,1500.0,0.0
1990-08-12,Zambia,DR Congo,0.0,0.0,0,10,1,9,1529.1769263277145,1482.3862869379625,46.79063938975196
1990-08-12,Eswatini,Mozambique,0.0,0.0,0,4,9,-5,1499.9839384044114,1529.1095697707551,-29.12563136634367
1990-08-12,Gabon,Mali,0.0,0.0,0,0,1,-1,1490.28774368332,1490.2797064113495,0.00803727197057924
1990-08-13,Mozambique,Zimbabwe,2.0,3.0,1,10,7,3,1528.2732249392943,1508.8821001755618,19.391124763732478
1990-08-15,France,Poland,0.0,0.0,0,12,8,4,1866.8860551879834,1524.276916813368,342.60913837461544
1990-08-16,New Zealand,China PR,2.0,1.0,0,0,7,-7,1500.0,1513.4835141460683,-13.483514146068273
1990-08-17,Egypt,Ethiopia,2.0,0.0,0,3,0,3,1476.6767445899272,1500.0,-23.32325541007276
1990-08-17,Sudan,Mozambique,1.0,0.0,0,0,10,-10,1500.0,1517.7156822981397,-17.715682298139654
1990-08-18,Malawi,Congo,0.0,1.0,0,9,0,9,1526.2317829454514,1490.0,36.231782945451414
1990-08-18,Indonesia,Singapore,6.0,0.0,0,1,0,1,1490.2955217453048,1500.0,-9.704478254695232
1990-08-19,Morocco,Niger,2.0,0.0,0,4,0,4,1509.9332119650835,1500.0,9.933211965083501
1990-08-19,Ivory Coast,Mauritania,2.0,0.0,0,6,3,3,1481.7409678547,1498.8835681120263,-17.142600257326194
1990-08-19,Nigeria,Togo,3.0,0.0,0,9,2,7,1520.2584336705436,1499.4408251724506,20.817608498093023
1990-08-19,Burkina Faso,Benin,2.0,0.0,0,4,0,4,1509.449556203434,1500.0,9.449556203433986
1990-08-19,Gabon,Uganda,1.0,0.0,0,1,3,-2,1490.2875123520373,1510.0,-19.71248764796269
1990-08-19,DR Congo,Tanzania,2.0,0.0,0,2,3,-1,1483.7249464044912,1491.08731723043,-7.362370825938797
1990-08-19,Zambia,Eswatini,5.0,0.0,0,8,5,3,1527.8382668611857,1500.8202832358722,27.01798362531349
1990-08-19,Guinea,Sierra Leone,1.0,2.0,0,0,0,0,1500.0,1500.0,0.0
1990-08-19,Cameroon,Mali,0.0,0.0,0,6,2,4,1498.54323101494,1490.2799377426322,8.263293272307692
1990-08-19,Angola,Madagascar,0.0,1.0,0,3,0,3,1490.8462177367066,1500.0,-9.153782263293351
1990-08-19,Tunisia,Chad,2.0,1.0,0,2,0,2,1507.7462995299047,1500.0,7.746299529904718
1990-08-21,Madagascar,Comoros,1.0,0.0,0,3,0,3,1509.7365939125507,1500.0,9.736593912550688
1990-08-21,Austria,Switzerland,1.0,3.0,0,7,7,0,1545.0497059966056,1662.4790596928037,-117.42935369619818
1990-08-22,Norway,Sweden,1.0,2.0,0,7,6,1,1512.736477952148,1502.9427871857297,9.793690766418422
1990-08-23,Réunion,Comoros,0.0,1.0,1,3,0,3,1510.0,1490.280168360044,19.719831639956055
1990-08-24,New Zealand,China PR,1.0,0.0,0,3,7,-4,1510.3878920165548,1503.0956221295135,7.292269887041357
1990-08-25,Madagascar,Réunion,0.0,0.0,0,6,3,3,1519.4564255525067,1499.4330263244253,20.023399228081416
1990-08-25,Zambia,Zimbabwe,3.0,1.0,1,10,10,0,1537.06219052517,1519.4396428167165,17.622547708453567
1990-08-25,Indonesia,Australia,0.0,3.0,0,4,0,4,1500.5747664655937,1500.0,0.5747664655937115
1990-08-25,Botswana,Eswatini,3.0,2.0,0,2,5,-3,1481.1339614200267,1491.596359571888,-10.46239815186118
1990-08-25,Mauritius,Seychelles,2.0,0.0,1,6,0,6,1510.0165372244587,1500.0,10.016537224458716
1990-08-26,Botswana,Zimbabwe,0.0,7.0,0,5,7,-2,1491.4350024556265,1509.946425986913,-18.511423531286482
1990-08-27,Mauritius,Comoros,4.0,0.0,1,9,3,6,1519.728317956303,1500.8471420356186,18.881175920684427
1990-08-27,Mali,Burkina Faso,2.0,1.0,0,3,7,-4,1490.5177296064885,1519.177643157076,-28.65991355058759
1990-08-27,Madagascar,Seychelles,6.0,0.0,0,7,0,7,1518.8807430201334,1490.2882192681557,28.59252375197775
1990-08-29,Russia,Romania,1.0,2.0,0,3,8,-5,1514.8406789655587,1541.0679297746792,-26.227250809120505
1990-08-29,Seychelles,Comoros,3.0,1.0,1,0,3,-3,1481.1093254130137,1491.3900516078452,-10.280726194831459
1990-08-29,Finland,Czechoslovakia,1.0,1.0,0,5,6,-1,1493.923077061703,1501.4243635223795,-7.501286460676511
1990-08-29,Portugal,Germany,1.0,1.0,0,0,11,-11,1750.0,1857.4734383790062,-107.47343837900621
1990-08-30,Madagascar,Mauritius,5.0,1.0,0,10,12,-2,1528.0596368752754,1529.1854083840765,-1.1257715088011082
1990-08-30,Mozambique,Angola,0.0,2.0,0,7,3,4,1507.2062254199936,1481.109623824156,26.096601595837683
1990-09-01,Eswatini,Angola,1.0,1.0,0,2,6,-4,1481.295318536288,1491.8593350146746,-10.56401647838652
1990-09-01,Tanzania,Gabon,0.0,0.0,0,2,4,-2,1480.8754428765506,1500.8542753297693,-19.97883245321873
1990-09-01,Uganda,DR Congo,2.0,1.0,0,3,5,-2,1499.433237022268,1493.9368207583707,5.496416263897345
1990-09-01,Sierra Leone,Cameroon,1.0,1.0,0,3,4,-1,1510.0,1498.3054391510836,11.694560848916353
1990-09-01,Madagascar,Zambia,0.0,0.0,0,13,13,0,1538.092039070556,1546.5554073549736,-8.463368284417584
1990-09-01,Ghana,Nigeria,1.0,0.0,0,0,12,-12,1489.983687455696,1529.6599707530368,-39.67628329734066
1990-09-02,Burkina Faso,Togo,2.0,0.0,0,7,2,5,1508.354610485915,1490.0392880899574,18.315322395957537
1990-09-02,Congo,Zimbabwe,2.0,0.0,0,3,7,-4,1501.0390706248313,1519.414127984696,-18.37505735986474
1990-09-02,Chad,Egypt,0.0,0.0,0,0,6,-6,1490.2229194865802,1487.3470352791373,2.875884207442823
1990-09-02,Mozambique,Kenya,2.0,1.0,0,4,4,0,1496.456514229475,1480.2798445069518,16.17666972252323
1990-09-02,Mali,Guinea,1.0,1.0,0,6,0,6,1501.3407622776497,1490.0,11.340762277649674
1990-09-02,Morocco,Mauritania,4.0,0.0,0,7,3,4,1519.6473890149266,1488.3905644174265,31.2568245975001
1990-09-05,Sweden,Denmark,0.0,1.0,0,6,7,-1,1513.2245976277961,1645.3837261590434,-132.15912853124723
1990-09-05,Iceland,France,1.0,2.0,0,12,13,-1,1530.9778820464428,1859.3290749217942,-328.35119287535144
1990-09-05,Hungary,Turkey,4.0,1.0,0,9,1,8,1520.8551485853627,1494.633008483056,26.22214010230664
1990-09-05,Greece,Albania,1.0,0.0,0,7,0,7,1531.5268102530276,1490.3435927848673,41.183217468160365
1990-09-06,South Korea,Australia,1.0,0.0,0,10,3,7,1523.4414445248863,1510.016543093604,13.424901431282251
1990-09-08,Malaysia,Yemen,0.0,1.0,0,0,0,0,1500.0,1500.0,0.0
1990-09-09,South Korea,Australia,1.0,0.0,0,13,3,10,1533.0552369906018,1500.4027506278885,32.65248636271326
1990-09-11,Denmark,Wales,1.0,0.0,0,9,3,6,1651.753312358524,1490.7996317244008,160.9536806341232
1990-09-12,Northern Ireland,Yugoslavia,0.0,2.0,0,3,11,-8,1506.472586140098,1532.2224200853832,-25.749833945285218
1990-09-12,Switzerland,Bulgaria,2.0,0.0,0,10,0,10,1669.2222522748657,1497.5245863786213,171.69766589624442
1990-09-12,Spain,Brazil,3.0,0.0,0,10,10,0,1826.7089244589413,1831.798473095814,-5.089548636872678
1990-09-12,Russia,Norway,2.0,0.0,0,3,7,-4,1505.5941293012359,1502.4546675100817,3.13946179115419
1990-09-12,Scotland,Romania,2.0,1.0,0,7,8,-1,1504.1309347111712,1550.314479439002,-46.18354472783085
1990-09-12,Finland,Portugal,0.0,0.0,0,5,1,4,1494.138947900013,1752.9983056416947,-258.85935774168183
1990-09-12,Belgium,German DR,0.0,2.0,0,7,13,-6,1725.9207116658015,1546.1614141071855,179.75929755861603
1990-09-12,Faroe Islands,Austria,1.0,0.0,1,0,6,-6,1490.6208622368217,1538.3065134145436,-47.685651177721866
1990-09-12,England,Hungary,1.0,0.0,0,8,9,-1,1828.0026996867405,1530.1018445127575,297.900855173983
1990-09-12,Republic of Ireland,Morocco,1.0,0.0,0,3,10,-7,1530.7666504200122,1528.7501645686505,2.016485851361722
1990-09-13,Singapore,Malaysia,3.0,0.0,0,0,0,0,1489.720755279711,1490.0,-0.2792447202889434
1990-09-15,United States,Trinidad and Tobago,3.0,0.0,0,3,1,2,1578.5437067189614,1500.8434206694644,77.70028604949698
1990-09-23,Yemen,Thailand,0.0,0.0,1,3,4,-1,1510.0,1509.4167345713752,0.5832654286248271
1990-09-23,Kuwait,Hong Kong,2.0,1.0,1,10,0,10,1510.1689279795346,1500.0,10.168927979534601
1990-09-23,China PR,Pakistan,3.0,0.0,0,4,0,4,1493.3054797133332,1500.0,-6.69452028666683
1990-09-23,South Korea,Singapore,7.0,0.0,1,13,3,10,1542.1181801164455,1499.7287925871083,42.38938752933723
1990-09-24,Saudi Arabia,Bangladesh,4.0,0.0,1,0,0,0,1500.0,1500.0,0.0
1990-09-24,Iran,Malaysia,3.0,0.0,1,0,0,0,1480.5750112778453,1479.9919626926028,0.5830485852425227
1990-09-25,Yemen,Kuwait,0.0,0.0,1,4,13,-9,1509.9832122872556,1519.8763262521472,-9.893113964891654
1990-09-25,Pakistan,South Korea,0.0,7.0,1,0,13,-13,1489.8073400596772,1550.9041334277733,-61.09679336809609
1990-09-25,China PR,Singapore,5.0,1.0,0,4,3,1,1503.498139653656,1490.9428392757804,12.555300377875483
1990-09-25,Hong Kong,Thailand,0.0,2.0,1,0,5,-5,1490.2926017273874,1509.4335222841196,-19.140920556732226
1990-09-26,Romania,Poland,2.0,1.0,0,5,6,-1,1538.99298443064,1531.8338970795571,7.159087351082917
1990-09-26,Malaysia,North Korea,0.0,0.0,1,0,3,-3,1470.0087441641103,1494.2679033958193,-24.259159231708963
1990-09-26,Bangladesh,Japan,0.0,3.0,1,0,0,0,1490.0,1608.3473345482007,-118.3473345482007
1990-09-26,Czechoslovakia,Iceland,1.0,0.0,0,4,9,-5,1501.2084926840696,1528.353315098902,-27.144822414832333
1990-09-26,Sweden,Bulgaria,2.0,0.0,0,3,0,3,1506.8550114283155,1492.0999081145228,14.755103313792688
1990-09-26,Italy,Netherlands,1.0,0.0,0,11,3,8,1794.7584021731875,1694.379720809954,100.37868136323345
1990-09-27,Singapore,Pakistan,6.0,1.0,1,3,0,3,1481.3040526484465,1481.5479421898615,-0.24388954141500108
1990-09-27,China PR,South Korea,0.0,2.0,0,7,13,-6,1513.1369262809899,1559.163531297589,-46.026605016599206
1990-09-27,Hong Kong,Yemen,2.0,0.0,1,0,5,-5,1480.8429650115572,1510.267882063245,-29.42491705168777
1990-09-27,Thailand,Kuwait,2.0,1.0,1,8,11,-3,1518.8831589999497,1519.5916564761578,-0.7084974762080947
1990-09-28,North Korea,Iran,1.0,2.0,1,4,3,1,1493.5708011624704,1490.5582298063377,3.0125713561326393
1990-09-28,Japan,Saudi Arabia,0.0,2.0,1,3,3,0,1615.066928365311,1510.0,105.06692836531101
1990-09-30,Botswana,Cameroon,0.0,0.0,0,5,5,0,1481.9673004578435,1498.6419086090018,-16.67460815115828
1990-09-30,Aruba,Curaçao,1.0,3.0,0,0,3,-3,1500.0,1499.4401210559377,0.5598789440623477
1990-09-30,Benin,Nigeria,0.0,1.0,0,0,9,-9,1490.271913046358,1518.5229339574153,-28.251020911057367
1990-09-30,Niger,Ivory Coast,0.0,1.0,0,0,6,-6,1490.285822950157,1492.2339715493,-1.9481485991429963
1990-09-30,Togo,Ghana,0.0,1.0,0,2,3,-1,1480.5659576717517,1501.1207242513176,-20.55476657956592
1990-10-01,Iran,Japan,1.0,0.0,1,6,3,3,1500.644936407065,1602.1317910220066,-101.48685461494165
1990-10-01,South Korea,Kuwait,1.0,0.0,1,15,10,5,1567.8464747577423,1509.571264307835,58.27521044990726
1990-10-01,Saudi Arabia,North Korea,0.0,0.0,1,6,4,2,1522.9351373433044,1483.4840945617432,39.45104278156123
1990-10-01,China PR,Thailand,0.0,1.0,0,6,11,-5,1504.4539828208367,1528.9035511682725,-24.449568347435843
1990-10-03,South Korea,Iran,0.0,1.0,1,15,9,6,1576.184733587118,1513.4856258044883,62.69910778262965
1990-10-03,Thailand,North Korea,0.0,1.0,1,11,5,6,1538.200995361085,1484.6147317582545,53.58626360283051
1990-10-05,South Korea,Thailand,1.0,0.0,1,12,10,2,1564.3994465725257,1526.67077316892,37.728673403605626
1990-10-06,Iran,North Korea,0.0,0.0,1,12,8,4,1525.2709128190806,1496.1449539504194,29.1259588686612
1990-10-10,Spain,Iceland,2.0,1.0,0,10,6,4,1836.8554029667391,1517.573610140078,319.2817928266611
1990-10-10,Sweden,Germany,1.0,3.0,0,6,11,-5,1516.4305805512497,1854.4751327373115,-338.04455218606176
1990-10-10,Denmark,Faroe Islands,4.0,1.0,0,9,3,6,1657.4259219373557,1501.9848118055424,155.44111013181328
1990-10-10,Greece,Egypt,6.0,1.0,0,10,6,4,1540.3469825265247,1487.4298079900336,52.917174536491075
1990-10-10,Norway,Hungary,0.0,0.0,0,4,9,-5,1492.5450260248099,1527.051143758424,-34.50611773361402
1990-10-10,Poland,United States,2.0,3.0,0,6,3,3,1522.0399230194105,1586.34386571809,-64.30394269867952
1990-10-11,North Korea,South Korea,2.0,1.0,0,6,12,-6,1496.9813081422196,1573.3177764749619,-76.33646833274224
1990-10-13,France,Czechoslovakia,2.0,1.0,0,13,7,6,1861.9536418693351,1511.9881976428935,349.9654442264416
1990-10-14,Niger,Mauritania,7.0,1.0,0,0,3,-3,1480.3418945865512,1479.2877888637026,1.0541057228485897
1990-10-14,Ghana,Burkina Faso,2.0,0.0,0,6,10,-4,1510.5297997768641,1517.8279409041206,-7.298141127256486
1990-10-14,Benin,Togo,1.0,1.0,0,0,2,-2,1481.083255434711,1471.1568821462051,9.926373288505829
1990-10-17,Portugal,Netherlands,1.0,0.0,0,2,2,0,1746.676397249101,1687.1910617612843,59.485335487816656
1990-10-17,Wales,Belgium,3.0,1.0,0,3,6,-3,1485.127022145569,1711.1638896042118,-226.03686745864275
1990-10-17,Scotland,Switzerland,2.0,1.0,0,9,13,-4,1515.4524297195333,1674.6469305389642,-159.1945008194309
1990-10-17,Romania,Bulgaria,0.0,3.0,0,8,0,8,1548.7869584907867,1482.5243389915886,66.26261949919808
1990-10-17,Northern Ireland,Denmark,1.0,1.0,0,3,12,-9,1497.2123719145684,1663.2283645840118,-166.01599266944345
1990-10-17,Republic of Ireland,Turkey,5.0,0.0,0,5,1,4,1540.708611943424,1485.3863125556613,55.32229938776277
1990-10-17,Hungary,Italy,1.0,1.0,0,10,11,-1,1526.0612304802216,1801.9470612218572,-275.8858307416356
1990-10-17,England,Poland,2.0,0.0,0,8,5,3,1831.053400441074,1513.8698915139285,317.18350892714557
1990-10-17,Croatia,United States,2.0,1.0,0,0,6,-6,1650.0,1594.513897223572,55.48610277642797
1990-10-23,South Korea,North Korea,1.0,0.0,0,9,8,1,1561.1553217845342,1509.1437628326473,52.011558951886855
1990-10-31,Greece,Malta,4.0,0.0,0,13,1,12,1548.8355728464603,1464.7626110834601,84.0729617630002
1990-10-31,Yugoslavia,Austria,4.0,1.0,0,11,3,8,1541.4826343109128,1526.9425638458229,14.540070465089912
1990-10-31,Norway,Cameroon,6.0,1.0,0,4,6,-2,1493.5349393030122,1498.16234295531,-4.627403652297744
1990-10-31,Luxembourg,Germany,2.0,3.0,0,0,11,-11,1490.0,1856.9750655435032,-366.9750655435032
1990-10-31,Hungary,Cyprus,4.0,2.0,0,8,0,8,1532.6682775179465,1500.0,32.668277517946535
1990-11-01,New Caledonia,Vanuatu,0.0,1.0,0,0,0,0,1500.0,1500.0,0.0
1990-11-01,Fiji,Solomon Islands,0.0,0.0,1,0,0,0,1500.0,1500.0,0.0
1990-11-03,Solomon Islands,Vanuatu,1.0,1.0,1,1,3,-2,1500.0,1510.0,-10.0
1990-11-03,New Caledonia,Papua New Guinea,2.0,1.0,0,0,0,0,1490.0,1500.0,-10.0
1990-11-03,Italy,Russia,0.0,0.0,0,9,6,3,1795.3400141841323,1515.5037707865076,279.8362433976247
1990-11-05,New Caledonia,Fiji,0.0,0.0,0,3,1,2,1500.28774368332,1500.0,0.28774368332005906
1990-11-05,Papua New Guinea,Vanuatu,0.0,1.0,1,0,4,-4,1489.71225631668,1509.71225631668,-20.0
1990-11-06,Solomon Islands,Papua New Guinea,1.0,0.0,1,2,0,2,1500.28774368332,1480.2872675945252,20.000476088794812
1990-11-06,Vanuatu,Fiji,1.0,1.0,1,7,2,5,1519.1372450388346,1500.0082819270542,19.128963111780422
1990-11-07,Tunisia,Norway,1.0,3.0,0,5,4,1,1517.5233800433246,1503.6681188116177,13.85526123170689
1990-11-08,Brazil,Chile,0.0,0.0,0,9,0,9,1821.6519945880161,1500.0,321.6519945880161
1990-11-08,Papua New Guinea,Fiji,0.0,1.0,1,0,3,-3,1470.8622925299994,1500.5583020901117,-29.696009560112316
1990-11-08,New Caledonia,Solomon Islands,3.0,1.0,0,4,5,-1,1500.2794617562658,1509.7127187478459,-9.433256991580038
1990-11-09,Angola,Mozambique,4.0,2.0,0,7,4,3,1491.5553718449694,1505.9912484080837,-14.435876563114334
1990-11-10,Congo,Mozambique,1.0,0.0,1,6,3,3,1511.5674547325134,1495.5759894190217,15.991465313491744
1990-11-11,Tunisia,Finland,1.0,2.0,0,5,3,2,1507.1248048318678,1500.4608562926069,6.6639485392609
1990-11-11,Angola,Congo,1.0,0.0,0,10,9,1,1501.9706308340315,1521.1075081146387,-19.136877280607223
1990-11-14,San Marino,Switzerland,0.0,4.0,0,0,10,-10,1400.0,1660.36078165374,-260.3607816537401
1990-11-14,Luxembourg,Wales,0.0,1.0,0,0,6,-6,1487.8422019918937,1500.8476681018797,-13.005466109985946
1990-11-14,Republic of Ireland,England,1.0,1.0,0,7,8,-1,1549.1296303326253,1833.8280563541468,-284.6984260215215
1990-11-14,Denmark,Yugoslavia,0.0,2.0,0,13,11,2,1658.7833045472798,1551.0643815890298,107.71892295825
1990-11-14,Czechoslovakia,Spain,3.0,2.0,0,4,12,-8,1509.6345505271981,1839.601319939373,-329.9667694121749
1990-11-14,Cyprus,Norway,0.0,3.0,0,0,7,-7,1490.937507387314,1514.0666940230744,-23.129186635760334
1990-11-14,Bulgaria,Scotland,1.0,1.0,0,3,9,-6,1494.4087381204417,1529.7385786047573,-35.32984048431558
1990-11-14,Austria,Northern Ireland,0.0,0.0,0,3,4,-1,1517.3608165677058,1501.6574319513004,15.703384616405401
1990-11-14,Turkey,Poland,0.0,1.0,0,1,2,-1,1476.9652941664601,1511.0952356008556,-34.129941434395505
1990-11-17,Albania,France,0.0,1.0,0,0,13,-13,1481.5234205113702,1864.3072889850305,-382.7838684736603
1990-11-18,Trinidad and Tobago,United States,0.0,0.0,0,1,6,-5,1493.0432616703358,1586.0974755877319,-93.05421391739605
1990-11-18,Ethiopia,Tunisia,0.0,2.0,0,0,5,-5,1489.32970931079,1496.9330244920475,-7.603315181257585
1990-11-21,United States,Russia,0.0,0.0,1,7,7,0,1583.4814161443796,1522.17440499009,61.30701115428974
1990-11-21,Netherlands,Greece,2.0,0.0,0,1,13,-12,1678.886651606817,1556.461908617964,122.42474298885304
1990-11-24,Trinidad and Tobago,Russia,0.0,2.0,0,2,8,-6,1495.659321113688,1523.9208737425815,-28.26155262889347
1990-11-25,Malta,Finland,1.0,1.0,0,0,6,-6,1457.1362753119565,1510.6526366324272,-53.51636132047065
1990-11-29,Tanzania,Uganda,1.0,1.0,0,3,6,-3,1481.4498469157136,1509.2750506416123,-27.825203725898746
1990-11-30,Guatemala,Russia,0.0,3.0,0,0,8,-8,1500.0,1533.109230223178,-33.109230223177974
1990-12-05,Romania,San Marino,6.0,0.0,0,7,0,7,1536.9025593619335,1396.3477806871074,140.55477867482614
1990-12-08,Zanzibar,Tanzania,0.0,0.0,0,0,4,-4,1500.0,1482.249012773955,17.750987226045027
1990-12-08,Congo,Chad,3.0,0.0,0,9,1,8,1510.5572608528857,1490.1401467756841,20.41711407720163
1990-12-09,Cameroon,Gabon,2.0,1.0,1,3,5,-2,1488.0291634467044,1500.2798712906063,-12.250707843901864
1990-12-09,Malawi,Zimbabwe,0.0,0.0,1,8,7,1,1515.19271232062,1508.885743877014,6.306968443606138
1990-12-09,Kenya,Uganda,2.0,2.0,1,4,7,-3,1470.7451103283431,1508.475884783371,-37.73077445502781
1990-12-11,Central African Republic,Gabon,0.0,1.0,1,0,5,-5,1500.0,1489.927413632225,10.072586367775102
1990-12-11,Malawi,Tanzania,1.0,0.0,1,8,4,4,1515.0112031136528,1482.75948316696,32.251719946692674
1990-12-12,Zanzibar,Zimbabwe,0.0,1.0,0,1,7,-6,1499.489529606995,1509.0672530839813,-9.57772347698642
1990-12-12,Mexico,Brazil,0.0,0.0,1,9,7,2,1659.809635253956,1814.365749808957,-154.55611455500093
